2020-05-01 09:55:07 INFO  org.reflections.Reflections:229 - Reflections took 174 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:02 INFO  org.reflections.Reflections:229 - Reflections took 160 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:02 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:02 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:04 INFO  org.reflections.Reflections:229 - Reflections took 168 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:04 INFO  org.reflections.Reflections:229 - Reflections took 38 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:04 INFO  org.reflections.Reflections:229 - Reflections took 39 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:06 INFO  org.reflections.Reflections:229 - Reflections took 169 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:06 INFO  org.reflections.Reflections:229 - Reflections took 31 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:06 INFO  org.reflections.Reflections:229 - Reflections took 32 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:07 INFO  org.reflections.Reflections:229 - Reflections took 138 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:07 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:07 INFO  org.reflections.Reflections:229 - Reflections took 39 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:09 INFO  org.reflections.Reflections:229 - Reflections took 142 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:09 INFO  org.reflections.Reflections:229 - Reflections took 20 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:09 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:10 INFO  org.reflections.Reflections:229 - Reflections took 139 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:11 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:11 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:12 INFO  org.reflections.Reflections:229 - Reflections took 141 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:12 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:12 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:14 INFO  org.reflections.Reflections:229 - Reflections took 172 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:14 INFO  org.reflections.Reflections:229 - Reflections took 28 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:14 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:15 INFO  org.reflections.Reflections:229 - Reflections took 136 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:15 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:15 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:17 INFO  org.reflections.Reflections:229 - Reflections took 135 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:17 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:17 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:18 INFO  org.reflections.Reflections:229 - Reflections took 136 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:18 INFO  org.reflections.Reflections:229 - Reflections took 41 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:18 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:20 INFO  org.reflections.Reflections:229 - Reflections took 184 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:20 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:20 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:21 INFO  org.reflections.Reflections:229 - Reflections took 153 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:21 INFO  org.reflections.Reflections:229 - Reflections took 37 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:22 INFO  org.reflections.Reflections:229 - Reflections took 53 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:23 INFO  org.reflections.Reflections:229 - Reflections took 137 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:23 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:23 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:24 INFO  org.reflections.Reflections:229 - Reflections took 122 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:25 INFO  org.reflections.Reflections:229 - Reflections took 27 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:25 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:26 INFO  org.reflections.Reflections:229 - Reflections took 133 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:26 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:26 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:27 INFO  org.reflections.Reflections:229 - Reflections took 147 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:28 INFO  org.reflections.Reflections:229 - Reflections took 45 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:28 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:29 INFO  org.reflections.Reflections:229 - Reflections took 145 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:29 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:29 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:31 INFO  org.reflections.Reflections:229 - Reflections took 146 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:31 INFO  org.reflections.Reflections:229 - Reflections took 20 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:31 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:32 INFO  org.reflections.Reflections:229 - Reflections took 147 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:33 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:33 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:34 INFO  org.reflections.Reflections:229 - Reflections took 220 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:34 INFO  org.reflections.Reflections:229 - Reflections took 31 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:34 INFO  org.reflections.Reflections:229 - Reflections took 33 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:36 INFO  org.reflections.Reflections:229 - Reflections took 136 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:36 INFO  org.reflections.Reflections:229 - Reflections took 27 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:36 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:37 INFO  org.reflections.Reflections:229 - Reflections took 134 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:37 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:37 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:39 INFO  org.reflections.Reflections:229 - Reflections took 141 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:39 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:39 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:40 INFO  org.reflections.Reflections:229 - Reflections took 158 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:40 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:40 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:42 INFO  org.reflections.Reflections:229 - Reflections took 169 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:42 INFO  org.reflections.Reflections:229 - Reflections took 27 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:42 INFO  org.reflections.Reflections:229 - Reflections took 41 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:43 INFO  org.reflections.Reflections:229 - Reflections took 147 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:43 INFO  org.reflections.Reflections:229 - Reflections took 40 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:43 INFO  org.reflections.Reflections:229 - Reflections took 71 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:04:45 INFO  org.reflections.Reflections:229 - Reflections took 169 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:04:45 INFO  org.reflections.Reflections:229 - Reflections took 31 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:04:45 INFO  org.reflections.Reflections:229 - Reflections took 28 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:47 INFO  org.reflections.Reflections:229 - Reflections took 127 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:47 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:47 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:48 INFO  org.reflections.Reflections:229 - Reflections took 138 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:48 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:49 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:50 INFO  org.reflections.Reflections:229 - Reflections took 141 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:50 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:50 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:51 INFO  org.reflections.Reflections:229 - Reflections took 146 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:51 INFO  org.reflections.Reflections:229 - Reflections took 35 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:52 INFO  org.reflections.Reflections:229 - Reflections took 49 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:53 INFO  org.reflections.Reflections:229 - Reflections took 138 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:53 INFO  org.reflections.Reflections:229 - Reflections took 30 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:53 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:54 INFO  org.reflections.Reflections:229 - Reflections took 144 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:55 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:55 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:56 INFO  org.reflections.Reflections:229 - Reflections took 144 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:56 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:56 INFO  org.reflections.Reflections:229 - Reflections took 28 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:05:58 INFO  org.reflections.Reflections:229 - Reflections took 140 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:05:58 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:05:58 INFO  org.reflections.Reflections:229 - Reflections took 31 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:00 INFO  org.reflections.Reflections:229 - Reflections took 141 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:00 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:01 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:02 INFO  org.reflections.Reflections:229 - Reflections took 182 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:02 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:02 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:05 INFO  org.reflections.Reflections:229 - Reflections took 135 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:05 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:05 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:07 INFO  org.reflections.Reflections:229 - Reflections took 139 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:07 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:07 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:08 INFO  org.reflections.Reflections:229 - Reflections took 171 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:08 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:08 INFO  org.reflections.Reflections:229 - Reflections took 48 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:10 INFO  org.reflections.Reflections:229 - Reflections took 165 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:10 INFO  org.reflections.Reflections:229 - Reflections took 28 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:10 INFO  org.reflections.Reflections:229 - Reflections took 35 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:11 INFO  org.reflections.Reflections:229 - Reflections took 135 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:11 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:11 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:13 INFO  org.reflections.Reflections:229 - Reflections took 160 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:13 INFO  org.reflections.Reflections:229 - Reflections took 27 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:13 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:14 INFO  org.reflections.Reflections:229 - Reflections took 192 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:15 INFO  org.reflections.Reflections:229 - Reflections took 34 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:15 INFO  org.reflections.Reflections:229 - Reflections took 26 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:16 INFO  org.reflections.Reflections:229 - Reflections took 189 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:16 INFO  org.reflections.Reflections:229 - Reflections took 36 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:16 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:18 INFO  org.reflections.Reflections:229 - Reflections took 177 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:18 INFO  org.reflections.Reflections:229 - Reflections took 28 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:18 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:20 INFO  org.reflections.Reflections:229 - Reflections took 148 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:20 INFO  org.reflections.Reflections:229 - Reflections took 35 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:20 INFO  org.reflections.Reflections:229 - Reflections took 29 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:21 INFO  org.reflections.Reflections:229 - Reflections took 136 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:21 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:21 INFO  org.reflections.Reflections:229 - Reflections took 30 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:23 INFO  org.reflections.Reflections:229 - Reflections took 126 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:23 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:23 INFO  org.reflections.Reflections:229 - Reflections took 22 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:24 INFO  org.reflections.Reflections:229 - Reflections took 142 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:24 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:24 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:26 INFO  org.reflections.Reflections:229 - Reflections took 167 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:26 INFO  org.reflections.Reflections:229 - Reflections took 21 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:26 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:27 INFO  org.reflections.Reflections:229 - Reflections took 144 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:27 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:27 INFO  org.reflections.Reflections:229 - Reflections took 25 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:29 INFO  org.reflections.Reflections:229 - Reflections took 144 ms to scan 1 urls, producing 16 keys and 261 values 
2020-12-29 15:06:29 INFO  org.reflections.Reflections:229 - Reflections took 23 ms to scan 1 urls, producing 7 keys and 35 values 
2020-12-29 15:06:29 INFO  org.reflections.Reflections:229 - Reflections took 24 ms to scan 1 urls, producing 5 keys and 30 values 
2020-12-29 15:06:30 INFO  org.reflections.Reflections:229 - Reflections took 140 ms to scan 1 urls, producing 16 keys and 261 values 
